23/10/2013 00:30:25 > #START_PROGRAM-----------------------------------------------------
23/10/2013 00:01:01 > @T?i torrent: M? t?p tin F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\torrent\npp.6.4.5.Installer.exe.torrent
23/10/2013 00:00:56 > @T?i torrent: M? t?p tin F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\torrent\ConnectifyInstaller.exe.torrent
23/10/2013 00:00:49 > #START_PROGRAM-----------------------------------------------------
22/10/2013 23:56:51 > #END_PROGRAM-------------------------------------------------------
22/10/2013 23:56:03 > #END Noifile()
22/10/2013 23:56:03 > N?i thành công ghepfile/Khoc Tham.mp4/Khoc Tham.mp4
22/10/2013 23:03:39 > C?t chunk th? i = 9
22/10/2013 23:03:39 > C?t chunk th? i = 8
22/10/2013 23:03:39 > C?t chunk th? i = 7
22/10/2013 23:03:39 > C?t chunk th? i = 6
22/10/2013 23:03:39 > C?t chunk th? i = 5
22/10/2013 23:03:39 > C?t chunk th? i = 4
22/10/2013 23:03:39 > C?t chunk th? i = 3
22/10/2013 23:03:39 > C?t chunk th? i = 2
22/10/2013 23:03:39 > C?t chunk th? i = 1
22/10/2013 23:03:39 > C?t chunk th? i = 0
22/10/2013 23:03:39 > B?t ??u c?t t?p tin
22/10/2013 23:03:39 > ?ã t?o CustomEventListener. T?o CustomEventObject
22/10/2013 23:03:39 > Ki?m tra có t?o CustomEventListener ch?a?
22/10/2013 23:03:39 > Ghi s? l??ng chunk s? c?t: 14
22/10/2013 23:03:39 > ??m s? l??ng chunk s? c?t
22/10/2013 23:03:39 > B?t ??u ki?m tra th? m?c F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\.\torrent
22/10/2013 23:03:39 > T?o m?i th? m?c F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\.\Chunk\ConnectifyInstaller.exe
22/10/2013 23:03:39 > Th? m?c F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\.\Chunk\ConnectifyInstaller.exe không t?n t?i
22/10/2013 23:03:39 > B?t ??u ki?m tra th? m?c F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\.\Chunk\ConnectifyInstaller.exe
22/10/2013 23:03:39 > #BEGIN Catfile(): ConnectifyInstaller.exe
22/10/2013 23:03:35 > @C?t t?p tin: M? t?p tin C:\Users\Duong Dieu Phap\Downloads\Programs\ConnectifyInstaller.exe
22/10/2013 23:02:50 > #START_PROGRAM-----------------------------------------------------
22/10/2013 23:00:58 > @T?i torrent: M? t?p tin F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\torrent\ImageGlass_1.5.22.2013.exe.torrent
22/10/2013 23:00:48 > #START_PROGRAM-----------------------------------------------------
22/10/2013 23:00:31 > #END_PROGRAM-------------------------------------------------------
22/10/2013 23:00:08 > @T?i torrent: M? t?p tin F:\Hoc tap\Hoan chinh\HK2\Mang may tinh nang cao\Thuc hanh\Do an\Bittorrent\Source\torrent\ImageGlass_1.5.22.2013.exe.torrent
22/10/2013 22:59:52 > #START_PROGRAM-----------------------------------------------------
